seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
36,restricted,8,clean,Global,0.010938294360323677,1.0,0.966581107725336,0.8138427517689233,1.136024379905889,0.013479207242499085,0.11092016405478879,0.29995020363888314,0.07347999368201588
36,restricted,8,clean,Local,0.006675822827938838,1.0,0.9685096639203304,0.8137882615471557,1.1368883748220016,0.006775367584859314,0.018100437069631825,0.046749270379273206,0.0025292172970544234
36,restricted,8,noisy,Family,0.007535863393358666,1.0,0.9680998951703028,0.813812164692942,1.1366220252366048,0.00783881279356888,0.035434142548359346,0.12741098392244812,0.022388460697929585
36,restricted,8,noisy,Global,0.010943963987761205,1.0,0.9665786691319,0.8138433503882928,1.1360255465088558,0.013489718439977415,0.11098278261047603,0.2999119842828145,0.07334099149172062
36,restricted,8,noisy,Local,0.006682025940732924,1.0,0.9685172862053684,0.813788992000682,1.136886474559373,0.00678436260416971,0.018592911133439083,0.04713597517072267,0.00385918789299181
37,broad,2,clean,Family,0.007354871997104659,1.0,0.9681698097887964,0.7982668376530522,1.136896247043904,0.0077479521331403735,0.03735992884980685,0.149326178088075,0.02553731014795407
37,broad,2,clean,Global,0.011884981307185447,1.0,0.9663795077523109,0.7982965180560555,1.13622721305645,0.014223899568430266,0.1223066434877212,0.38945308732441036,0.0758911588601705
37,broad,2,clean,Local,0.006582559601412793,1.0,0.9687706560666688,0.7982659784677949,1.1371479569434515,0.006666732104767007,0.018472234533777148,0.044975360717418915,0.00263362867642295
37,broad,2,noisy,Family,0.007343322220862942,1.0,0.9681744809475444,0.7982646224501733,1.1368885722944515,0.007751840004321437,0.03701644227299614,0.14902486463656925,0.02557547589080496
37,broad,2,noisy,Global,0.01186709012575655,1.0,0.9663912471028488,0.7982944061383594,1.1362244491765363,0.01418035417182007,0.12215367292422646,0.3894633204246578,0.07579991563569986
37,broad,2,noisy,Local,0.006574372705554526,1.0,0.9687632941754036,0.7982640366461816,1.137144286171785,0.006639360526271677,0.017833738208334747,0.045667817708954034,0.006583429197484307
