seed,gamma,low,high,time_scale,plant,severity,method,tracking,steering_rms,peak_rate,feasible,worst_family
24,1,10,30,1,vy,moderate,M1,0.039835395449155,0.8150288587047942,2.2836630122161803,1.0,0.04807579806009079
24,1,10,30,1,vy,moderate,M2,0.03591882198600514,0.8149503727736189,2.292451633196951,1.0,0.03813365365898167
24,1,10,30,1,vy,moderate,M3,0.031955107467471836,0.8146806611741861,2.2950073429919926,1.0,0.03786903770089762
24,1,10,30,1,vy,moderate,M4,0.027142094985659292,0.8146464392740677,2.303426869475091,1.0,0.028341872360834523
24,1,10,30,1,vy,near_linear,M1,0.01931373130670747,0.40491238102858795,1.1388070230939014,1.0,0.023213551199056104
24,1,10,30,1,vy,near_linear,M2,0.01746595168687327,0.404876063123622,1.1432367675734014,1.0,0.01860714053750225
24,1,10,30,1,vy,near_linear,M3,0.015317253683870618,0.4047569013812477,1.1444683523778871,1.0,0.01810512489102145
24,1,10,30,1,vy,near_linear,M4,0.012989722904623573,0.4047404951983401,1.148698154301986,1.0,0.013588791454665445
24,1,10,30,1,vy,strong,M1,0.06410092213288399,1.2361108207958682,3.441268922366401,1.0,0.07789186682730684
24,1,10,30,1,vy,strong,M2,0.05771675786076434,1.2359878119197918,3.454403726362967,1.0,0.06089068869370108
24,1,10,30,1,vy,strong,M3,0.05246528793767887,1.2354858656676848,3.458426884718769,1.0,0.06257879537683245
24,1,10,30,1,vy,strong,M4,0.044967041999154876,1.2354417146042538,3.470915404721778,1.0,0.046773188259145455
24,1,10,30,2,beta_noacc,moderate,M1,0.016231572865137857,0.8184947279838308,1.1384449588535062,1.0,0.019637762946087614
24,1,10,30,2,beta_noacc,moderate,M2,0.0134925021049399,0.8184512820249401,1.1395833179186672,1.0,0.015161446474691762
24,1,10,30,2,beta_noacc,moderate,M3,0.011197480816190462,0.8183619242576886,1.1393666692275062,1.0,0.012593121200032413
24,1,10,30,2,beta_noacc,moderate,M4,0.007649907586615002,0.8183340448191478,1.1403215754127434,1.0,0.008123096069149374
24,1,10,30,2,beta_noacc,near_linear,M1,0.007959719309731423,0.40590756102475223,0.5669835906782414,1.0,0.009596073436643527
24,1,10,30,2,beta_noacc,near_linear,M2,0.006692478115346874,0.4058885825751839,0.5675897661695057,1.0,0.007537913508552937
24,1,10,30,2,beta_noacc,near_linear,M3,0.005386627874793269,0.4058505971783999,0.5674703659612852,1.0,0.0060830104473628905
24,1,10,30,2,beta_noacc,near_linear,M4,0.0036641997614284866,0.40583822612961334,0.5679782914701901,1.0,0.0038988735342854936
24,1,10,30,2,beta_noacc,strong,M1,0.025533730372022244,1.2469301693333472,1.7427396733639369,1.0,0.03111480109765881
24,1,10,30,2,beta_noacc,strong,M2,0.020801707674509604,1.2468502039171039,1.7437932202587405,1.0,0.023221372268201593
24,1,10,30,2,beta_noacc,strong,M3,0.01828534032898335,1.246659543608023,1.7494317347060653,1.0,0.020492160010907128
24,1,10,30,2,beta_noacc,strong,M4,0.012674071084520193,1.2466118129747834,1.7516787700319214,1.0,0.013389159570449989
24,1,10,30,2,legacy,moderate,M1,0.0162328404374835,0.8184932118533875,1.1384616165256831,1.0,0.019640023366892367
24,1,10,30,2,legacy,moderate,M2,0.013492966617260183,0.8184497578321585,1.139597984255179,1.0,0.01516221675773256
24,1,10,30,2,legacy,moderate,M3,0.01119741597775665,0.8183601895337295,1.1393811752774208,1.0,0.012594740632499058
24,1,10,30,2,legacy,moderate,M4,0.007648797575595474,0.8183323140575731,1.1403333288426236,1.0,0.008121727076649966
24,1,10,30,2,legacy,near_linear,M1,0.007960322829240028,0.4059068560288956,0.5669929667102891,1.0,0.009597126180240289
24,1,10,30,2,legacy,near_linear,M2,0.006692705471352227,0.40588787317488373,0.5675981771070016,1.0,0.007538296037405103
24,1,10,30,2,legacy,near_linear,M3,0.005386539407771199,0.4058497748560967,0.5674786835597584,1.0,0.006083723086904526
24,1,10,30,2,legacy,near_linear,M4,0.0036636427180690508,0.405837405185208,0.5679858524840405,1.0,0.003898189851599073
24,1,10,30,2,legacy,strong,M1,0.025535999143261993,1.2469274787430447,1.7428506713380507,1.0,0.031118961886854778
24,1,10,30,2,legacy,strong,M2,0.020802602410677478,1.2468475083742248,1.7439092209013116,1.0,0.02322272174176729
24,1,10,30,2,legacy,strong,M3,0.01828586134523671,1.2466565819547248,1.7495463150093662,1.0,0.020495540574112677
24,1,10,30,2,legacy,strong,M4,0.012672702726315687,1.2466088664041723,1.751798172922423,1.0,0.013387385441739135
24,1,10,30,2,vy,moderate,M1,0.01623967313717031,0.8184798137132377,1.1385608158585705,1.0,0.019653823700548596
24,1,10,30,2,vy,moderate,M2,0.013492944414045525,0.8184363878735302,1.1396989809200735,1.0,0.015160948783564119
24,1,10,30,2,vy,moderate,M3,0.011213058079065443,0.8183498045285177,1.1394815750657472,1.0,0.012610941392866967
24,1,10,30,2,vy,moderate,M4,0.0076575399219917075,0.8183218248167788,1.1404362586717125,1.0,0.008133141897092046
24,1,10,30,2,vy,near_linear,M1,0.007962457016351166,0.40589503101233804,0.5670476221504346,1.0,0.009601550575536124
24,1,10,30,2,vy,near_linear,M2,0.006692565074696038,0.4058760869506374,0.5676538838428411,1.0,0.00753764697868669
24,1,10,30,2,vy,near_linear,M3,0.005391952009281669,0.4058391953822929,0.5675339888618094,1.0,0.0060886126695745895
24,1,10,30,2,vy,near_linear,M4,0.0036665001652505776,0.40582680084466055,0.5680418981070273,1.0,0.0039020496300485237
24,1,10,30,2,vy,strong,M1,0.02556361081685615,1.2469458913110938,1.754807348594568,1.0,0.03117100099202984
24,1,10,30,2,vy,strong,M2,0.020809562107598892,1.2468658874015544,1.7559457574266633,1.0,0.02322575923716971
24,1,10,30,2,vy,strong,M3,0.01833472253955487,1.2466812970028196,1.761615356814933,1.0,0.02055709465143626
24,1,10,30,2,vy,strong,M4,0.012702012005428413,1.246633386031394,1.7639408142861683,1.0,0.01342329495948715
24,1,18,22,1,beta_noacc,moderate,M1,0.03282305801880129,0.8158418615694402,2.19768419868426,1.0,0.03820868645732806
24,1,18,22,1,beta_noacc,moderate,M2,0.0292888387006572,0.8159090389876362,2.216224637391855,1.0,0.031020698183248322
24,1,18,22,1,beta_noacc,moderate,M3,0.03257495583329592,0.8157267653703032,2.200304395298508,1.0,0.03720160604417707
24,1,18,22,1,beta_noacc,moderate,M4,0.029009043009068078,0.81580317202248,2.2197191767143827,1.0,0.030709686806145976
24,1,18,22,1,beta_noacc,near_linear,M1,0.01582938479250867,0.405775717111825,1.0932730936577033,1.0,0.01837487617819144
24,1,18,22,1,beta_noacc,near_linear,M2,0.014099334441362932,0.4058086163566958,1.1021664080162747,1.0,0.014938751812737823
24,1,18,22,1,beta_noacc,near_linear,M3,0.015705201549701387,0.4057203058828967,1.0945703258891362,1.0,0.017873715025587357
24,1,18,22,1,beta_noacc,near_linear,M4,0.013955993091120583,0.4057576393120746,1.103879420575794,1.0,0.01478514402288234
24,1,18,22,1,beta_noacc,strong,M1,0.05287729792419634,1.235120409061288,3.316798003796992,1.0,0.06191547928577791
24,1,18,22,1,beta_noacc,strong,M2,0.04742001901163534,1.2352296558768612,3.3459797487546017,1.0,0.05016916829719119
24,1,18,22,1,beta_noacc,strong,M3,0.0524957140265193,1.2349358723522301,3.320768842124177,1.0,0.0603870430184543
24,1,18,22,1,beta_noacc,strong,M4,0.04700517204126886,1.2350599549560808,3.351218879404905,1.0,0.04968011679914722
24,1,18,22,1,legacy,moderate,M1,0.03282309917375913,0.8158418211368631,2.1975656704222826,1.0,0.03820948955527041
24,1,18,22,1,legacy,moderate,M2,0.029288674867321625,0.8159089891889192,2.2161102190238715,1.0,0.031020515836997598
24,1,18,22,1,legacy,moderate,M3,0.03257474407434276,0.8157267038574353,2.2001878356143725,1.0,0.037202266730441025
24,1,18,22,1,legacy,moderate,M4,0.02900862633006748,0.8158031014972885,2.2196046664038,1.0,0.030709262716316816
24,1,18,22,1,legacy,near_linear,M1,0.0158293505458928,0.4057757157615203,1.0932114280411498,1.0,0.01837520391906712
24,1,18,22,1,legacy,near_linear,M2,0.014099195911204272,0.4058086100050634,1.1021056120738555,1.0,0.014938600349916746
24,1,18,22,1,legacy,near_linear,M3,0.01570503390223036,0.4057202929551248,1.0945086528649517,1.0,0.01787396520682513
24,1,18,22,1,legacy,near_linear,M4,0.013955721972892923,0.4057576215220632,1.103818577274081,1.0,0.014784867043523279
24,1,18,22,1,legacy,strong,M1,0.05287779836999248,1.2351202075161103,3.316624188210055,1.0,0.06191724876839689
24,1,18,22,1,legacy,strong,M2,0.04742025330240147,1.2352294426089863,3.345809489552431,1.0,0.05016938776991849
24,1,18,22,1,legacy,strong,M3,0.05249587549887029,1.234935645566007,3.320594909249833,1.0,0.06038863565790409
24,1,18,22,1,legacy,strong,M4,0.04700506518000964,1.2350597171678255,3.3510483689005097,1.0,0.049680004195899664
24,1,18,22,1,vy,moderate,M1,0.03282781670694988,0.8158219884694603,2.1993361906500764,1.0,0.03821804407048797
24,1,18,22,1,vy,moderate,M2,0.029289687977532786,0.8158888948210556,2.2179572362686804,1.0,0.031021450037913446
24,1,18,22,1,vy,moderate,M3,0.032579934542150454,0.8157071960011474,2.2019866610077394,1.0,0.03721173348479421
24,1,18,22,1,vy,moderate,M4,0.029009127739946627,0.8157833336419715,2.221449819996868,1.0,0.03070923945992372
24,1,18,22,1,vy,near_linear,M1,0.01583055642920028,0.4057664374634099,1.0939773076334658,1.0,0.018377513003502082
24,1,18,22,1,vy,near_linear,M2,0.01409876712366852,0.4057992075985491,1.1028869507855967,1.0,0.014937843420509862
24,1,18,22,1,vy,near_linear,M3,0.015706422742982853,0.40571115171183825,1.0952735494824324,1.0,0.017876635421137838
24,1,18,22,1,vy,near_linear,M4,0.013954999150323262,0.40574835653354147,1.1045988801923898,1.0,0.01478360458873628
24,1,18,22,1,vy,strong,M1,0.05289438821312392,1.235085163410482,3.3198061436656863,1.0,0.06194572795034827
24,1,18,22,1,vy,strong,M2,0.04743034921369062,1.2351939869257589,3.3490959422683293,1.0,0.05018171835383282
24,1,18,22,1,vy,strong,M3,0.052513496151469816,1.2349012511119872,3.323772414648126,1.0,0.06041908928658748
24,1,18,22,1,vy,strong,M4,0.04701464300309246,1.2350249169616299,3.3543303121304047,1.0,0.04969109689035788
24,1,18,22,2,beta_noacc,moderate,M1,0.011149407826013842,0.8162809024703841,1.1208979023763392,1.0,0.012434334884923647
24,1,18,22,2,beta_noacc,moderate,M2,0.008266492875336363,0.8162845431646069,1.122932555437697,1.0,0.00881659032825391
24,1,18,22,2,beta_noacc,moderate,M3,0.010960656797285038,0.8162481970396515,1.1218620035430136,1.0,0.012952358954171999
24,1,18,22,2,beta_noacc,moderate,M4,0.008114117278310535,0.816254659828668,1.124090821637865,1.0,0.008728651346649534
24,1,18,22,2,beta_noacc,near_linear,M1,0.0053929604496302744,0.4056059226806435,0.5540091938371833,1.0,0.00600629638907211
24,1,18,22,2,beta_noacc,near_linear,M2,0.003990508565816986,0.4056082548519792,0.5550426476568232,1.0,0.004254350757081143
24,1,18,22,2,beta_noacc,near_linear,M3,0.0052937552598928996,0.4055903312197026,0.5544710159366208,1.0,0.006288878589767683
24,1,18,22,2,beta_noacc,near_linear,M4,0.003902605526874067,0.4055939925816909,0.5556028632028269,1.0,0.00420190676870863
24,1,18,22,2,beta_noacc,strong,M1,0.017873032231354804,1.2385400172105074,1.7201107872632262,1.0,0.02001924086844643
24,1,18,22,2,beta_noacc,strong,M2,0.01332887143115878,1.238543241730348,1.7230929637018133,1.0,0.014218150103169043
24,1,18,22,2,beta_noacc,strong,M3,0.0176134414744211,1.2384861702548982,1.7216698588407382,1.0,0.020527670278857376
24,1,18,22,2,beta_noacc,strong,M4,0.013157103926678146,1.2384941504530709,1.7249503101734942,1.0,0.014124833640997293
24,1,18,22,2,legacy,moderate,M1,0.011149529042481158,0.8162810993291113,1.1208832663151296,1.0,0.012434725494715587
24,1,18,22,2,legacy,moderate,M2,0.008266491939923806,0.8162847388400526,1.1229181400599897,1.0,0.008816572311244896
24,1,18,22,2,legacy,moderate,M3,0.01096065769141046,0.81624838811034,1.1218474234966993,1.0,0.01295192239468889
24,1,18,22,2,legacy,moderate,M4,0.00811398643082948,0.8162548499933828,1.124076448654168,1.0,0.00872851573445194
24,1,18,22,2,legacy,near_linear,M1,0.00539301591038849,0.4056060123301677,0.5539994141744584,1.0,0.006006482999770516
24,1,18,22,2,legacy,near_linear,M2,0.0039905058498160275,0.4056083438642772,0.5550330015342588,1.0,0.004254338492854277
24,1,18,22,2,legacy,near_linear,M3,0.005293747561236537,0.40559041760246395,0.5544612566459451,1.0,0.006288654595370117
24,1,18,22,2,legacy,near_linear,M4,0.00390253534309558,0.4055940784516709,0.5555932303312087,1.0,0.00420183396193252
24,1,18,22,2,legacy,strong,M1,0.017873268716442098,1.2385403671989101,1.7201051406971188,1.0,0.020019909343368527
24,1,18,22,2,legacy,strong,M2,0.013328911123960396,1.238543590438413,1.723087852993412,1.0,0.01421816974193888
24,1,18,22,2,legacy,strong,M3,0.01761351378931051,1.2384865141334611,1.7216643463698378,1.0,0.020527060904635217
24,1,18,22,2,legacy,strong,M4,0.013156963430202364,1.2384944935616937,1.7249453184162478,1.0,0.014124687355324088
24,1,18,22,2,vy,moderate,M1,0.011150788847594195,0.8162770892677504,1.1216234247001529,1.0,0.01243656647405164
24,1,18,22,2,vy,moderate,M2,0.008266800595852261,0.816280691086325,1.12366304707899,1.0,0.00881700410864065
24,1,18,22,2,vy,moderate,M3,0.010962199450815568,0.8162445054504897,1.1225887183285783,1.0,0.012953866981972538
24,1,18,22,2,vy,moderate,M4,0.00811448979561808,0.8162509276909519,1.124822554143544,1.0,0.008729105787534996
24,1,18,22,2,vy,near_linear,M1,0.005393420026290511,0.4056036742068772,0.5543064034011028,1.0,0.006007036359044486
24,1,18,22,2,vy,near_linear,M2,0.0039905302205858065,0.4056059897689342,0.555342864217843,1.0,0.004254384404277047
24,1,18,22,2,vy,near_linear,M3,0.005294275563064288,0.4055881317977891,0.5547686284358292,1.0,0.006289489138201677
24,1,18,22,2,vy,near_linear,M4,0.0039026364131612887,0.40559177571711336,0.5559034972097403,1.0,0.004201940491266513
24,1,18,22,2,vy,strong,M1,0.01787711099091352,1.2385363747162694,1.7216630395160184,1.0,0.020025884633861697
24,1,18,22,2,vy,strong,M2,0.0133306356636662,1.2385395261282008,1.72465739944271,1.0,0.014220437807538596
24,1,18,22,2,vy,strong,M3,0.01761786554383025,1.2384827946473018,1.7232253188341622,1.0,0.020530916888567938
24,1,18,22,2,vy,strong,M4,0.013159072104109165,1.2384906995271954,1.7265181875447444,1.0,0.014127257036951366
25,0,10,30,1,beta_noacc,moderate,M1,0.036777555720416945,0.7597148493169443,2.101660929733105,1.0,0.037004426608547955
25,0,10,30,1,beta_noacc,moderate,M2,0.036798697577686466,0.759715230529364,2.101328150899352,1.0,0.03757630483107736
25,0,10,30,1,beta_noacc,moderate,M3,0.02719622909763437,0.759438429231079,2.111286539114869,1.0,0.02771001570056608
25,0,10,30,1,beta_noacc,moderate,M4,0.027235201959666073,0.7594390074436999,2.110929437093511,1.0,0.027814761256438978
25,0,10,30,1,beta_noacc,near_linear,M1,0.017876120040571764,0.3778252500335394,1.0505763986391543,1.0,0.017987145906709294
25,0,10,30,1,beta_noacc,near_linear,M2,0.017886559840071373,0.3778254649768395,1.0504115314752271,1.0,0.018255489588200936
25,0,10,30,1,beta_noacc,near_linear,M3,0.013019435972511813,0.37770145975964686,1.0553952270600335,1.0,0.013274359754089077
25,0,10,30,1,beta_noacc,near_linear,M4,0.013038856141029951,0.37770176327272176,1.055211135475352,1.0,0.01331124034158021
25,0,10,30,1,beta_noacc,strong,M1,0.05904890658504528,1.149974151447355,3.1519691468474,1.0,0.05939636681249953
25,0,10,30,1,beta_noacc,strong,M2,0.059081294724696934,1.149974557525613,3.151472355251585,1.0,0.06037983520248322
25,0,10,30,1,beta_noacc,strong,M3,0.04500440967332115,1.149483037289065,3.16622396960632,1.0,0.0457606494252577
25,0,10,30,1,beta_noacc,strong,M4,0.04506253534083581,1.1494837951573746,3.16569447057829,1.0,0.04606130537215127
25,0,10,30,1,legacy,moderate,M1,0.036778804062507504,0.7597108848733626,2.1016683354696526,1.0,0.037005877256047634
25,0,10,30,1,legacy,moderate,M2,0.036799954138614206,0.7597112657320876,2.101336272502902,1.0,0.03757772031398814
25,0,10,30,1,legacy,moderate,M3,0.0271938423498029,0.759433567565385,2.1112767744464715,1.0,0.02770760693120904
25,0,10,30,1,legacy,moderate,M4,0.027232815331415767,0.7594341453774008,2.110920284685468,1.0,0.027812798546708893
25,0,10,30,1,legacy,near_linear,M1,0.017876495813385945,0.3778236018702574,1.0505851306822704,1.0,0.017987625652143423
25,0,10,30,1,legacy,near_linear,M2,0.0178869398781154,0.37782381664517684,1.050420604987743,1.0,0.018255932944763336
25,0,10,30,1,legacy,near_linear,M3,0.013017846292805328,0.37769934548163137,1.055389321858734,1.0,0.013272769404046656
25,0,10,30,1,legacy,near_linear,M4,0.013037266830776155,0.37769964880798484,1.0552085682235708,1.0,0.013309843258982783
25,0,10,30,1,legacy,strong,M1,0.05905349353445522,1.1499659723521207,3.1519706110904906,1.0,0.05940121593109899
25,0,10,30,1,legacy,strong,M2,0.05908589343293372,1.149966377862449,3.151474990185133,1.0,0.06038480203818005
25,0,10,30,1,legacy,strong,M3,0.045004605630698157,1.1494736175056828,3.1661986523862846,1.0,0.04576074592561475
25,0,10,30,1,legacy,strong,M4,0.04506272986960094,1.1494743746886364,3.165670164800565,1.0,0.0460622678910085
25,0,10,30,1,vy,moderate,M1,0.03679116911508629,0.7596363594543427,2.1024386166860194,1.0,0.037019944154236435
25,0,10,30,1,vy,moderate,M2,0.036812308958170455,0.7596367367965527,2.1021062755613147,1.0,0.03759089078796861
25,0,10,30,1,vy,moderate,M3,0.027213457215268445,0.7593655942823163,2.1120563157625543,1.0,0.02772889452201123
25,0,10,30,1,vy,moderate,M4,0.02725250545722071,0.7593661681879346,2.1116996675545865,1.0,0.02783385916488555
25,0,10,30,1,vy,near_linear,M1,0.01787727388007241,0.37778844561800096,1.050962759420189,1.0,0.017989164196469995
25,0,10,30,1,vy,near_linear,M2,0.017887708630916824,0.37778865907599946,1.050797907413274,1.0,0.018256640955204663
25,0,10,30,1,vy,near_linear,M3,0.013019373564425408,0.3776670511617151,1.0557801381989098,1.0,0.013275189922044604
25,0,10,30,1,vy,near_linear,M4,0.013038828750223039,0.3776673530169323,1.0555960519381982,1.0,0.013311456799895918
25,0,10,30,1,vy,strong,M1,0.05915143568109875,1.1498191484408222,3.1531693583444005,1.0,0.05950178370382767
25,0,10,30,1,vy,strong,M2,0.05918386480781173,1.1498195450488513,3.15267459900646,1.0,0.060488896632102516
25,0,10,30,1,vy,strong,M3,0.04513550114399538,1.14933941082088,3.167401530087092,1.0,0.04589257035892881
25,0,10,30,1,vy,strong,M4,0.04519371125870538,1.1493401576792717,3.16687404578556,1.0,0.04620166136170838
25,0,10,30,2,beta_noacc,moderate,M1,0.014305170060044574,0.7616715262075318,1.043250718712718,1.0,0.014449991104322883
25,0,10,30,2,beta_noacc,moderate,M2,0.014319103289961303,0.7616715675142303,1.043208595537878,1.0,0.014624867695446082
25,0,10,30,2,beta_noacc,moderate,M3,0.007613485972279206,0.761565379264723,1.043955483398462,1.0,0.00817035476321216
25,0,10,30,2,beta_noacc,moderate,M4,0.007649609970470004,0.7615654879456094,1.0439134788638778,1.0,0.007957741630317167
25,0,10,30,2,beta_noacc,near_linear,M1,0.007079973920783835,0.37817526111405314,0.520506643491572,1.0,0.007147582766442703
25,0,10,30,2,beta_noacc,near_linear,M2,0.007086636734056023,0.37817529154786905,0.5204826503827675,1.0,0.00723428499798037
25,0,10,30,2,beta_noacc,near_linear,M3,0.003675374849770452,0.3781293663817229,0.5208893465497618,1.0,0.0039402829651811995
25,0,10,30,2,beta_noacc,near_linear,M4,0.0036940477481783966,0.3781294256650329,0.5208656443930901,1.0,0.00382864983093467
